CI,Condition,Imaging_method,Colony,X_centerPx,Y_centerPx,X_centerUm,Y_centerUm,RadiusPx,RadiusUm,Spatial_calibration,Frame,Timepoint
CI1794,patient,EP,219,3480.024229,1672.89207,88268.32287,42431.70957,43.51835053,1103.811802,25.364284,2,0.5
CI1794,patient,EP,220,3716.80837,1678.398678,94274.18307,42571.38074,42.11646986,1068.254103,25.364284,2,0.5
CI1794,patient,EP,221,3692.579295,1686.10793,93659.62993,42766.92038,40.60600008,1029.942118,25.364284,2,0.5
CI1794,patient,EP,222,3658.438326,1714.742291,92793.66869,43493.21045,41.32368745,1048.145744,25.364284,2,0.5
CI1794,patient,EP,223,3515.26652,1756.592511,89162.21834,44554.71132,37.63107269,954.4852149,25.364284,2,0.5
CI1794,patient,EP,224,3574.737885,1774.213656,90670.66695,45001.65905,35.69310675,905.3300964,25.364284,2,0.5
CI1794,patient,EP,225,3593.460352,1796.240088,91145.54892,45560.34372,37.12307497,941.6002165,25.364284,2,0.5
CI1794,patient,EP,226,3548.306167,1800.645374,90000.24534,45672.08066,36.79161231,933.1929034,25.364284,2,0.5
CI1794,patient,EP,227,3549.407489,1829.279736,90028.17958,46398.37073,39.73691432,1007.89838,25.364284,2,0.5
CI1794,patient,EP,228,3093.151982,1504.226872,78455.58533,38153.63759,46.23441819,1172.702913,25.364284,2,0.5
CI1794,patient,EP,229,3333.240088,1328.015419,84545.24823,33684.16023,43.85483763,1112.346556,25.364284,2,0.5
CI1794,patient,EP,230,3285.88326,1381.980176,83344.07619,35052.93767,45.37864648,1150.996877,25.364284,2,0.5
CI1794,patient,EP,231,3364.077093,1398.5,85327.40677,35471.95117,42.1891221,1070.096875,25.364284,2,0.5
CI1794,patient,EP,232,3365.178414,1453.566079,85355.341,36868.66285,43.16505397,1094.850688,25.364284,2,0.5
CI1794,patient,EP,233,3412.535242,1472.288546,86556.51304,37343.54481,43.51835053,1103.811802,25.364284,2,0.5
CI1794,patient,EP,234,3569.88326,1424.081498,90547.53285,36120.80755,42.4207731,1075.972536,25.364284,2,0.5
CI1794,patient,EP,235,3561.072687,1460.42511,90324.05898,37042.63725,44.10551833,1118.704893,25.364284,2,0.5
CI1794,patient,EP,236,3650.279736,1502.27533,92586.73189,38104.13812,46.60387718,1182.073976,25.364284,2,0.5
CI1794,patient,EP,237,3563.27533,1543.024229,90379.92745,39137.70476,42.57930211,1079.993511,25.364284,2,0.5
CI1794,patient,EP,238,3513.715859,1532.011013,89122.88694,38858.36243,39.86003441,1011.021233,25.364284,2,0.5
CI1794,patient,EP,239,3908.570485,1760.178414,99138.0918,44645.66518,46.53811748,1180.406028,25.364284,2,0.5
CI1794,patient,EP,240,3846.896476,1745.861233,97573.77472,44282.52015,44.49265883,1128.524434,25.364284,2,0.5
CI1794,patient,EP,241,3806.147577,1782.204846,96540.20809,45204.34985,43.85483763,1112.346556,25.364284,2,0.5
CI1794,patient,EP,242,3711.433921,1848.284141,94137.86401,46880.40386,34.47097348,874.3315612,25.364284,2,0.5
CI1794,patient,EP,243,3757.689427,1865.905286,95311.10181,47327.3516,35.48658752,900.0918841,25.364284,2,0.5
CI1794,patient,EP,244,3734.561674,1879.121145,94724.48291,47662.5624,33.71643663,855.1932741,25.364284,2,0.5
CI1794,patient,EP,245,3819.363436,1900.046256,96875.41889,48193.31283,38.8010629,984.1611789,25.364284,2,0.5
CI1794,patient,EP,246,3912.975771,1949.605727,99249.82873,49450.35334,43.22177548,1096.289388,25.364284,2,0.5
CI1794,patient,EP,247,3716.940529,1942.997797,94277.53517,49282.74794,41.1900736,1044.756725,25.364284,2,0.5
CI1794,patient,EP,248,3686.103524,2002.469163,93495.37664,50791.19655,36.59129351,928.1119605,25.364284,2,0.5
CI1794,patient,EP,249,3631.037445,1978.240088,92098.66496,50176.64341,38.99003024,988.9542,25.364284,2,0.5
CI1794,patient,EP,250,4378.055066,1349.482379,111046.2321,34228.65431,51.02078642,1294.105717,25.364284,2,0.5
CI1794,patient,EP,251,4432.019824,1424.372247,112415.0095,36128.18218,54.41341791,1380.157385,25.364284,2,0.5
CI1794,patient,EP,252,4299.861233,1628.11674,109062.9015,41296.01538,50.00220814,1268.270208,25.364284,2,0.5
CI1794,patient,EP,253,4223.870044,1609.394273,107135.4394,40821.13341,52.44159038,1330.143392,25.364284,2,0.5
CI1794,patient,EP,254,4000.301762,1401.244493,101464.79,35541.56328,50.92465673,1291.667456,25.364284,2,0.5
CI1794,patient,EP,255,3960.654185,1512.477974,100459.1576,38362.92086,49.14973001,1246.64771,25.364284,2,0.5
CI1794,patient,EP,256,4170.451542,1068.160793,105780.5173,27093.13371,49.91638842,1266.093452,25.364284,2,0.5
CI1794,patient,EP,257,3984.773128,823.7246696,101070.9173,20893.18646,58.70195259,1488.932997,25.364284,2,0.5
CI1794,patient,EP,258,3601.980176,1164.046256,91361.64815,29525.19981,49.12479989,1246.015376,25.364284,2,0.5
CI1794,patient,EP,259,3467.618943,1168.451542,87953.67166,29636.93675,47.32120302,1200.268433,25.364284,2,0.5
CI1794,patient,EP,260,3378.411894,1162.944934,85690.99875,29497.26558,44.61638344,1131.662621,25.364284,2,0.5
CI1794,patient,EP,261,3289.204846,991.1387665,83428.32584,25139.52516,43.29257287,1098.085113,25.364284,2,0.5
CI1794,patient,EP,262,3257.26652,1012.063877,82618.23307,25670.27559,45.16216989,1145.506103,25.364284,2,0.5
CI1794,patient,EP,263,3197.795154,1121.094714,81109.78446,28435.76471,44.56143713,1130.268947,25.364284,2,0.5
CI1794,patient,EP,264,3150.438326,1231.226872,79908.61242,31229.18805,46.70890013,1184.737808,25.364284,2,0.5
CI1794,patient,EP,265,3010.57489,1079.610132,76361.07651,27383.538,43.39149515,1100.594206,25.364284,2,0.5
CI1794,patient,EP,266,3052.42511,1130.270925,77422.57738,28668.51274,42.1891221,1070.096875,25.364284,2,0.5
CI1794,patient,EP,267,3016.081498,1173.222467,76500.74767,29757.94785,42.14554579,1068.991593,25.364284,2,0.5
CI1794,patient,EP,268,2990.751101,1150.094714,75858.2603,29171.32894,41.32368745,1048.145744,25.364284,2,0.5
CI1794,patient,EP,269,2933.482379,1112.64978,74405.68016,28221.565,51.87793847,1315.846764,25.364284,2,0.5
CI1794,patient,EP,270,3070.786344,731.160793,77888.29692,18545.37,51.6768375,1310.745983,25.364284,2,0.5
CI1794,patient,EP,271,3202.944934,745.4779736,81240.40494,18908.51504,48.74931821,1236.491552,25.364284,2,0.5
CI1794,patient,EP,272,3263.517621,789.530837,82776.78778,20025.88438,51.21250447,1298.968508,25.364284,2,0.5
